date,division,district,admissions,source,is_estimated
2025-11-29,Barishal,Patuakhali,30.0,dghs_pdf,False
2025-11-29,Barishal,Pirojpur,15.0,dghs_pdf,False
2025-11-29,Chattogram,Bandarban,9.0,dghs_pdf,False
2025-11-29,Chattogram,Brahmanbaria,5.0,dghs_pdf,False
2025-11-29,Chattogram,Chandpur,25.0,dghs_pdf,False
2025-11-29,Chattogram,Chattogram,31.0,dghs_pdf,False
2025-11-29,Chattogram,Cox's Bazar,13.0,dghs_pdf,False
2025-11-29,Chattogram,Cumilla,15.0,dghs_pdf,False
2025-11-29,Chattogram,Feni,12.0,dghs_pdf,False
2025-11-29,Chattogram,Khagrachhari,3.0,dghs_pdf,False
2025-11-29,Chattogram,Lakshmipur,5.0,dghs_pdf,False
2025-11-29,Chattogram,Noakhali,12.0,dghs_pdf,False
2025-11-29,Chattogram,Rangamati,2.0,dghs_pdf,False
2025-11-29,Dhaka,Dhaka,199.0,dghs_pdf,False
2025-11-29,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-11-29,Dhaka,Gazipur,68.0,dghs_pdf,False
2025-11-29,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-29,Dhaka,Kishoreganj,9.0,dghs_pdf,False
2025-11-29,Dhaka,Madaripur,0.0,dghs_pdf,False
2025-11-29,Dhaka,Manikganj,9.0,dghs_pdf,False
2025-11-29,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-29,Dhaka,Narayanganj,18.0,dghs_pdf,False
2025-11-29,Dhaka,Narsingdi,5.0,dghs_pdf,False
2025-11-29,Dhaka,Rajbari,7.0,dghs_pdf,False
2025-11-29,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-29,Dhaka,Tangail,0.0,dghs_pdf,False
2025-11-29,Khulna,Bagerhat,0.0,dghs_pdf,False
2025-11-29,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-29,Khulna,Jashore,0.0,dghs_pdf,False
2025-11-29,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-29,Khulna,Khulna,0.0,dghs_pdf,False
2025-11-29,Khulna,Kushtia,0.0,dghs_pdf,False
2025-11-29,Khulna,Magura,0.0,dghs_pdf,False
2025-11-29,Khulna,Meherpur,0.0,dghs_pdf,False
2025-11-29,Khulna,Narail,0.0,dghs_pdf,False
2025-11-29,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-29,Mymensingh,Jamalpur,6.0,dghs_pdf,False
2025-11-29,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-29,Mymensingh,Netrokona,1.0,dghs_pdf,False
2025-11-29,Mymensingh,Sherpur,1.0,dghs_pdf,False
2025-11-29,Rajshahi,Bogura,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-29,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-29,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-29,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-29,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-29,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-29,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-29,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-29,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-29,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-29,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-11-29,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-29,Sylhet,Sunamganj,2.0,dghs_pdf,False
2025-11-29,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-30,Barishal,Barguna,31.0,dghs_pdf,False
2025-11-30,Barishal,Barishal,0.0,dghs_pdf,False
2025-11-30,Barishal,Bhola,3.0,dghs_pdf,False
2025-11-30,Barishal,Jhalokati,2.0,dghs_pdf,False
2025-11-30,Barishal,Patuakhali,14.0,dghs_pdf,False
2025-11-30,Barishal,Pirojpur,14.0,dghs_pdf,False
2025-11-30,Chattogram,Bandarban,5.0,dghs_pdf,False
2025-11-30,Chattogram,Brahmanbaria,4.0,dghs_pdf,False
2025-11-30,Chattogram,Chandpur,2.0,dghs_pdf,False
2025-11-30,Chattogram,Chattogram,16.0,dghs_pdf,False
2025-11-30,Chattogram,Cox's Bazar,20.0,dghs_pdf,False
2025-11-30,Chattogram,Cumilla,27.0,dghs_pdf,False
2025-11-30,Chattogram,Feni,9.0,dghs_pdf,False
2025-11-30,Chattogram,Khagrachhari,5.0,dghs_pdf,False
2025-11-30,Chattogram,Lakshmipur,3.0,dghs_pdf,False
2025-11-30,Chattogram,Noakhali,3.0,dghs_pdf,False
2025-11-30,Chattogram,Rangamati,1.0,dghs_pdf,False
2025-11-30,Dhaka,Dhaka,224.0,dghs_pdf,False
2025-11-30,Dhaka,Faridpur,5.0,dghs_pdf,False
2025-11-30,Dhaka,Gazipur,25.0,dghs_pdf,False
2025-11-30,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-30,Dhaka,Kishoreganj,17.0,dghs_pdf,False
2025-11-30,Dhaka,Madaripur,10.0,dghs_pdf,False
2025-11-30,Dhaka,Manikganj,14.0,dghs_pdf,False
2025-11-30,Dhaka,Munshiganj,1.0,dghs_pdf,False
2025-11-30,Dhaka,Narayanganj,21.0,dghs_pdf,False
2025-11-30,Dhaka,Narsingdi,0.0,dghs_pdf,False
2025-11-30,Dhaka,Rajbari,0.0,dghs_pdf,False
2025-11-30,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-30,Dhaka,Tangail,24.0,dghs_pdf,False
2025-11-30,Khulna,Bagerhat,6.0,dghs_pdf,False
2025-11-30,Khulna,Chuadanga,1.0,dghs_pdf,False
2025-11-30,Khulna,Jashore,22.0,dghs_pdf,False
2025-11-30,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-30,Khulna,Khulna,0.0,dghs_pdf,False
2025-11-30,Khulna,Kushtia,19.0,dghs_pdf,False
2025-11-30,Khulna,Magura,1.0,dghs_pdf,False
2025-11-30,Khulna,Meherpur,1.0,dghs_pdf,False
2025-11-30,Khulna,Narail,3.0,dghs_pdf,False
2025-11-30,Khulna,Satkhira,1.0,dghs_pdf,False
2025-11-30,Mymensingh,Jamalpur,14.0,dghs_pdf,False
2025-11-30,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2025-11-30,Mymensingh,Netrokona,2.0,dghs_pdf,False
2025-11-30,Mymensingh,Sherpur,4.0,dghs_pdf,False
2025-11-30,Rajshahi,Bogura,5.0,dghs_pdf,False
2025-11-30,Rajshahi,Chapai Nawabganj,1.0,dghs_pdf,False
2025-11-30,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-30,Rajshahi,Naogaon,3.0,dghs_pdf,False
2025-11-30,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-30,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-30,Rajshahi,Rajshahi,8.0,dghs_pdf,False
2025-11-30,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-30,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-30,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-30,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-30,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-30,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-30,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-30,Rangpur,Rangpur,2.0,dghs_pdf,False
2025-11-30,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-30,Sylhet,Habiganj,4.0,dghs_pdf,False
2025-11-30,Sylhet,Moulvibazar,3.0,dghs_pdf,False
2025-11-30,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-11-30,Sylhet,Sylhet,2.0,dghs_pdf,False
2025-12-01,Barishal,Barguna,5.0,dghs_pdf,False
2025-12-01,Barishal,Barishal,15.0,dghs_pdf,False
2025-12-01,Barishal,Bhola,6.0,dghs_pdf,False
2025-12-01,Barishal,Jhalokati,0.0,dghs_pdf,False
2025-12-01,Barishal,Patuakhali,16.0,dghs_pdf,False
2025-12-01,Barishal,Pirojpur,10.0,dghs_pdf,False
2025-12-01,Chattogram,Bandarban,9.0,dghs_pdf,False
2025-12-01,Chattogram,Brahmanbaria,1.0,dghs_pdf,False
2025-12-01,Chattogram,Chandpur,16.0,dghs_pdf,False
2025-12-01,Chattogram,Chattogram,37.0,dghs_pdf,False
2025-12-01,Chattogram,Cox's Bazar,15.0,dghs_pdf,False
2025-12-01,Chattogram,Cumilla,22.0,dghs_pdf,False
2025-12-01,Chattogram,Feni,4.0,dghs_pdf,False
2025-12-01,Chattogram,Khagrachhari,5.0,dghs_pdf,False
2025-12-01,Chattogram,Lakshmipur,4.0,dghs_pdf,False
2025-12-01,Chattogram,Noakhali,6.0,dghs_pdf,False
2025-12-01,Chattogram,Rangamati,3.0,dghs_pdf,False
2025-12-01,Dhaka,Dhaka,273.0,dghs_pdf,False
2025-12-01,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-12-01,Dhaka,Gazipur,46.0,dghs_pdf,False
2025-12-01,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-12-01,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-12-01,Dhaka,Madaripur,0.0,dghs_pdf,False
2025-12-01,Dhaka,Manikganj,0.0,dghs_pdf,False
2025-12-01,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-12-01,Dhaka,Narayanganj,7.0,dghs_pdf,False
2025-12-01,Dhaka,Narsingdi,28.0,dghs_pdf,False
2025-12-01,Dhaka,Rajbari,0.0,dghs_pdf,False
2025-12-01,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-12-01,Dhaka,Tangail,0.0,dghs_pdf,False
2025-12-01,Khulna,Bagerhat,3.0,dghs_pdf,False
2025-12-01,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-12-01,Khulna,Jashore,5.0,dghs_pdf,False
2025-12-01,Khulna,Jhenaidah,2.0,dghs_pdf,False
2025-12-01,Khulna,Khulna,2.0,dghs_pdf,False
2025-12-01,Khulna,Kushtia,0.0,dghs_pdf,False
2025-12-01,Khulna,Magura,0.0,dghs_pdf,False
2025-12-01,Khulna,Meherpur,0.0,dghs_pdf,False
2025-12-01,Khulna,Narail,5.0,dghs_pdf,False
2025-12-01,Khulna,Satkhira,1.0,dghs_pdf,False
2025-12-01,Mymensingh,Jamalpur,1.0,dghs_pdf,False
2025-12-01,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2025-12-01,Mymensingh,Netrokona,1.0,dghs_pdf,False
2025-12-01,Mymensingh,Sherpur,1.0,dghs_pdf,False
2025-12-01,Rajshahi,Bogura,2.0,dghs_pdf,False
2025-12-01,Rajshahi,Chapai Nawabganj,1.0,dghs_pdf,False
2025-12-01,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-12-01,Rajshahi,Naogaon,5.0,dghs_pdf,False
2025-12-01,Rajshahi,Natore,3.0,dghs_pdf,False
2025-12-01,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-12-01,Rajshahi,Rajshahi,4.0,dghs_pdf,False
2025-12-01,Rajshahi,Sirajganj,2.0,dghs_pdf,False
2025-12-01,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-12-01,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-12-01,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-12-01,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-12-01,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-12-01,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-12-01,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-12-01,Rangpur,Thakurgaon,2.0,dghs_pdf,False
2025-12-01,Sylhet,Habiganj,2.0,dghs_pdf,False
2025-12-01,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-12-01,Sylhet,Sunamganj,1.0,dghs_pdf,False
2025-12-01,Sylhet,Sylhet,3.0,dghs_pdf,False
2025-12-02,Barishal,Barguna,9.0,dghs_pdf,False
2025-12-02,Barishal,Barishal,16.0,dghs_pdf,False
2025-12-02,Barishal,Bhola,4.0,dghs_pdf,False
2025-12-02,Barishal,Jhalokati,2.0,dghs_pdf,False
2025-12-02,Barishal,Patuakhali,11.0,dghs_pdf,False
2025-12-02,Barishal,Pirojpur,9.0,dghs_pdf,False
2025-12-02,Chattogram,Bandarban,0.0,dghs_pdf,False
2025-12-02,Chattogram,Brahmanbaria,3.0,dghs_pdf,False
2025-12-02,Chattogram,Chandpur,0.0,dghs_pdf,False
2025-12-02,Chattogram,Chattogram,19.0,dghs_pdf,False
2025-12-02,Chattogram,Cox's Bazar,20.0,dghs_pdf,False
2025-12-02,Chattogram,Cumilla,11.0,dghs_pdf,False
2025-12-02,Chattogram,Feni,21.0,dghs_pdf,False
2025-12-02,Chattogram,Khagrachhari,3.0,dghs_pdf,False
2025-12-02,Chattogram,Lakshmipur,4.0,dghs_pdf,False
2025-12-02,Chattogram,Noakhali,1.0,dghs_pdf,False
2025-12-02,Chattogram,Rangamati,0.0,dghs_pdf,False
2025-12-02,Dhaka,Dhaka,223.0,dghs_pdf,False
2025-12-02,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-12-02,Dhaka,Gazipur,33.0,dghs_pdf,False
2025-12-02,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-12-02,Dhaka,Kishoreganj,8.0,dghs_pdf,False
2025-12-02,Dhaka,Madaripur,4.0,dghs_pdf,False
2025-12-02,Dhaka,Manikganj,7.0,dghs_pdf,False
2025-12-02,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-12-02,Dhaka,Narayanganj,10.0,dghs_pdf,False
2025-12-02,Dhaka,Narsingdi,7.0,dghs_pdf,False
2025-12-02,Dhaka,Rajbari,2.0,dghs_pdf,False
2025-12-02,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-12-02,Dhaka,Tangail,16.0,dghs_pdf,False
2025-12-02,Khulna,Bagerhat,6.0,dghs_pdf,False
2025-12-02,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-12-02,Khulna,Jashore,9.0,dghs_pdf,False
2025-12-02,Khulna,Jhenaidah,2.0,dghs_pdf,False
2025-12-02,Khulna,Khulna,7.0,dghs_pdf,False
2025-12-02,Khulna,Kushtia,8.0,dghs_pdf,False
2025-12-02,Khulna,Magura,4.0,dghs_pdf,False
2025-12-02,Khulna,Meherpur,0.0,dghs_pdf,False
2025-12-02,Khulna,Narail,1.0,dghs_pdf,False
2025-12-02,Khulna,Satkhira,1.0,dghs_pdf,False
2025-12-02,Mymensingh,Jamalpur,10.0,dghs_pdf,False
2025-12-02,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2025-12-02,Mymensingh,Netrokona,0.0,dghs_pdf,False
2025-12-02,Mymensingh,Sherpur,3.0,dghs_pdf,False
2025-12-02,Rajshahi,Bogura,0.0,dghs_pdf,False
2025-12-02,Rajshahi,Chapai Nawabganj,9.0,dghs_pdf,False
2025-12-02,Rajshahi,Joypurhat,1.0,dghs_pdf,False
2025-12-02,Rajshahi,Naogaon,2.0,dghs_pdf,False
2025-12-02,Rajshahi,Natore,8.0,dghs_pdf,False
2025-12-02,Rajshahi,Pabna,1.0,dghs_pdf,False
2025-12-02,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-12-02,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-12-02,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-12-02,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-12-02,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-12-02,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-12-02,Rangpur,Nilphamari,1.0,dghs_pdf,False
2025-12-02,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-12-02,Rangpur,Rangpur,2.0,dghs_pdf,False
2025-12-02,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-12-02,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-12-02,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-12-02,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-12-02,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-12-03,Barishal,Barguna,12.0,dghs_pdf,False
2025-12-03,Barishal,Barishal,3.0,dghs_pdf,False
2025-12-03,Barishal,Bhola,5.0,dghs_pdf,False
2025-12-03,Barishal,Jhalokati,4.0,dghs_pdf,False
2025-12-03,Barishal,Patuakhali,22.0,dghs_pdf,False
2025-12-03,Barishal,Pirojpur,12.0,dghs_pdf,False
2025-12-03,Chattogram,Bandarban,4.0,dghs_pdf,False
2025-12-03,Chattogram,Brahmanbaria,5.0,dghs_pdf,False
2025-12-03,Chattogram,Chandpur,14.0,dghs_pdf,False
2025-12-03,Chattogram,Chattogram,23.0,dghs_pdf,False
2025-12-03,Chattogram,Cox's Bazar,13.0,dghs_pdf,False
2025-12-03,Chattogram,Cumilla,17.0,dghs_pdf,False
2025-12-03,Chattogram,Feni,5.0,dghs_pdf,False
2025-12-03,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2025-12-03,Chattogram,Lakshmipur,4.0,dghs_pdf,False
2025-12-03,Chattogram,Noakhali,3.0,dghs_pdf,False
2025-12-03,Chattogram,Rangamati,0.0,dghs_pdf,False
2025-12-03,Dhaka,Dhaka,183.0,dghs_pdf,False
2025-12-03,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-12-03,Dhaka,Gazipur,20.0,dghs_pdf,False
2025-12-03,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-12-03,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-12-03,Dhaka,Madaripur,1.0,dghs_pdf,False
2025-12-03,Dhaka,Manikganj,10.0,dghs_pdf,False
2025-12-03,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-12-03,Dhaka,Narayanganj,6.0,dghs_pdf,False
2025-12-03,Dhaka,Narsingdi,8.0,dghs_pdf,False
2025-12-03,Dhaka,Rajbari,0.0,dghs_pdf,False
2025-12-03,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-12-03,Dhaka,Tangail,29.0,dghs_pdf,False
2025-12-03,Khulna,Bagerhat,1.0,dghs_pdf,False
2025-12-03,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-12-03,Khulna,Jashore,4.0,dghs_pdf,False
2025-12-03,Khulna,Jhenaidah,6.0,dghs_pdf,False
2025-12-03,Khulna,Khulna,4.0,dghs_pdf,False
2025-12-03,Khulna,Kushtia,9.0,dghs_pdf,False
2025-12-03,Khulna,Magura,0.0,dghs_pdf,False
2025-12-03,Khulna,Meherpur,0.0,dghs_pdf,False
2025-12-03,Khulna,Narail,0.0,dghs_pdf,False
2025-12-03,Khulna,Satkhira,1.0,dghs_pdf,False
2025-12-03,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2025-12-03,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2025-12-03,Mymensingh,Netrokona,0.0,dghs_pdf,False
2025-12-03,Mymensingh,Sherpur,0.0,dghs_pdf,False
2025-12-03,Rajshahi,Bogura,3.0,dghs_pdf,False
2025-12-03,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2025-12-03,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-12-03,Rajshahi,Naogaon,2.0,dghs_pdf,False
2025-12-03,Rajshahi,Natore,3.0,dghs_pdf,False
2025-12-03,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-12-03,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-12-03,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-12-03,Rangpur,Dinajpur,1.0,dghs_pdf,False
2025-12-03,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-12-03,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-12-03,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-12-03,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-12-03,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-12-03,Rangpur,Rangpur,4.0,dghs_pdf,False
2025-12-03,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-12-03,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-12-03,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-12-03,Sylhet,Sunamganj,1.0,dghs_pdf,False
2025-12-03,Sylhet,Sylhet,1.0,dghs_pdf,False
2025-12-04,Barishal,Barguna,5.0,dghs_pdf,False
2025-12-04,Barishal,Barishal,6.0,dghs_pdf,False
2025-12-04,Barishal,Bhola,3.0,dghs_pdf,False
2025-12-04,Barishal,Jhalokati,3.0,dghs_pdf,False
2025-12-04,Barishal,Patuakhali,23.0,dghs_pdf,False
2025-12-04,Barishal,Pirojpur,8.0,dghs_pdf,False
2025-12-04,Chattogram,Bandarban,11.0,dghs_pdf,False
2025-12-04,Chattogram,Brahmanbaria,4.0,dghs_pdf,False
2025-12-04,Chattogram,Chandpur,13.0,dghs_pdf,False
2025-12-04,Chattogram,Chattogram,27.0,dghs_pdf,False
2025-12-04,Chattogram,Cox's Bazar,11.0,dghs_pdf,False
2025-12-04,Chattogram,Cumilla,23.0,dghs_pdf,False
2025-12-04,Chattogram,Feni,2.0,dghs_pdf,False
2025-12-04,Chattogram,Khagrachhari,3.0,dghs_pdf,False
2025-12-04,Chattogram,Lakshmipur,4.0,dghs_pdf,False
2025-12-04,Chattogram,Noakhali,1.0,dghs_pdf,False
2025-12-04,Chattogram,Rangamati,3.0,dghs_pdf,False
2025-12-04,Dhaka,Dhaka,193.0,dghs_pdf,False
2025-12-04,Dhaka,Faridpur,4.0,dghs_pdf,False
2025-12-04,Dhaka,Gazipur,29.0,dghs_pdf,False
2025-12-04,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-12-04,Dhaka,Kishoreganj,19.0,dghs_pdf,False
2025-12-04,Dhaka,Madaripur,5.0,dghs_pdf,False
2025-12-04,Dhaka,Manikganj,9.0,dghs_pdf,False
2025-12-04,Dhaka,Munshiganj,30.0,dghs_pdf,False
2025-12-04,Dhaka,Narayanganj,9.0,dghs_pdf,False
2025-12-04,Dhaka,Narsingdi,0.0,dghs_pdf,False
2025-12-04,Dhaka,Rajbari,1.0,dghs_pdf,False
2025-12-04,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-12-04,Dhaka,Tangail,20.0,dghs_pdf,False
2025-12-04,Khulna,Bagerhat,4.0,dghs_pdf,False
2025-12-04,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-12-04,Khulna,Jashore,4.0,dghs_pdf,False
2025-12-04,Khulna,Jhenaidah,2.0,dghs_pdf,False
2025-12-04,Khulna,Khulna,4.0,dghs_pdf,False
2025-12-04,Khulna,Kushtia,5.0,dghs_pdf,False
2025-12-04,Khulna,Magura,1.0,dghs_pdf,False
2025-12-04,Khulna,Meherpur,0.0,dghs_pdf,False
2025-12-04,Khulna,Narail,5.0,dghs_pdf,False
2025-12-04,Khulna,Satkhira,1.0,dghs_pdf,False
2025-12-04,Mymensingh,Jamalpur,3.0,dghs_pdf,False
2025-12-04,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2025-12-04,Mymensingh,Netrokona,2.0,dghs_pdf,False
2025-12-04,Mymensingh,Sherpur,1.0,dghs_pdf,False
2025-12-04,Rajshahi,Bogura,6.0,dghs_pdf,False
2025-12-04,Rajshahi,Chapai Nawabganj,5.0,dghs_pdf,False
2025-12-04,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-12-04,Rajshahi,Naogaon,1.0,dghs_pdf,False
2025-12-04,Rajshahi,Natore,2.0,dghs_pdf,False
2025-12-04,Rajshahi,Pabna,6.0,dghs_pdf,False
2025-12-04,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-12-04,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-12-04,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-12-04,Rangpur,Gaibandha,4.0,dghs_pdf,False
2025-12-04,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-12-04,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-12-04,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-12-04,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-12-04,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-12-04,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-12-04,Sylhet,Habiganj,0.0,dghs_pdf,False
2025-12-04,Sylhet,Moulvibazar,2.0,dghs_pdf,False
2025-12-04,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-12-04,Sylhet,Sylhet,1.0,dghs_pdf,False
2025-12-05,Barishal,Barguna,6.0,dghs_pdf,False
2025-12-05,Barishal,Barishal,0.0,dghs_pdf,False
2025-12-05,Barishal,Bhola,2.0,dghs_pdf,False
2025-12-05,Barishal,Jhalokati,0.0,dghs_pdf,False
2025-12-05,Barishal,Patuakhali,6.0,dghs_pdf,False
2025-12-05,Barishal,Pirojpur,0.0,dghs_pdf,False
2025-12-05,Chattogram,Bandarban,4.0,dghs_pdf,False
2025-12-05,Chattogram,Brahmanbaria,4.0,dghs_pdf,False
2025-12-05,Chattogram,Chandpur,15.0,dghs_pdf,False
2025-12-05,Chattogram,Chattogram,20.0,dghs_pdf,False
2025-12-05,Chattogram,Cox's Bazar,8.0,dghs_pdf,False
2025-12-05,Chattogram,Cumilla,21.0,dghs_pdf,False
2025-12-05,Chattogram,Feni,4.0,dghs_pdf,False
2025-12-05,Chattogram,Khagrachhari,3.0,dghs_pdf,False
2025-12-05,Chattogram,Lakshmipur,5.0,dghs_pdf,False
2025-12-05,Chattogram,Noakhali,8.0,dghs_pdf,False
2025-12-05,Chattogram,Rangamati,0.0,dghs_pdf,False
2025-12-05,Dhaka,Dhaka,78.0,dghs_pdf,False
2025-12-05,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-12-05,Dhaka,Gazipur,0.0,dghs_pdf,False
2025-12-05,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-12-05,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-12-05,Dhaka,Madaripur,0.0,dghs_pdf,False
2025-12-05,Dhaka,Manikganj,9.0,dghs_pdf,False
2025-12-05,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-12-05,Dhaka,Narayanganj,0.0,dghs_pdf,False
2025-12-05,Dhaka,Narsingdi,0.0,dghs_pdf,False
2025-12-05,Dhaka,Rajbari,0.0,dghs_pdf,False
2025-12-05,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-12-05,Dhaka,Tangail,5.0,dghs_pdf,False
2025-12-05,Khulna,Bagerhat,0.0,dghs_pdf,False
2025-12-05,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-12-05,Khulna,Jashore,0.0,dghs_pdf,False
2025-12-05,Khulna,Jhenaidah,2.0,dghs_pdf,False
2025-12-05,Khulna,Khulna,0.0,dghs_pdf,False
2025-12-05,Khulna,Kushtia,0.0,dghs_pdf,False
2025-12-05,Khulna,Magura,0.0,dghs_pdf,False
2025-12-05,Khulna,Meherpur,0.0,dghs_pdf,False
